_EventID_,_Latitude_,_Longitude_,_DepthMeters_,_Contributor_,_MagType_,_Magnitude_,_EventLocationName_,_Time_,ts,potential_blast,bix_potential_blasts
usp0001ejz,45.108,-74.61,16000,NEIC,mblg,2.9,"Ontario-Quebec border region, Canada",1981-07-07T23:59:59.750Z,1981/07/07 19:59:59-04,0,0
usp0001kpb,40.024,-74.813,5000,NEIC,mblg,2.8,"Greater Philadelphia area, New Jersey",1982-04-12T22:14:31.050Z,1982/04/12 17:14:31-05,0,0
usp0001pbm,43.209,-74.2,4200,NEIC,md,2.7,New York,1982-08-31T10:16:58.180Z,1982/08/31 06:16:58-04,0,0
usp0001tbn,41.554,-73.658,7000,NEIC,md,3,New York,1983-02-26T19:59:35.450Z,1983/02/26 14:59:35-05,0,0
usp0001xr6,38.472,-82.772,11900,NEIC,mblg,3.5,eastern Kentucky,1983-08-17T14:03:15.020Z,1983/08/17 10:03:15-04,0,0
usp0001yuw,43.952,-74.258,8000,NEIC,mblg,3.5,New York,1983-10-07T10:39:38.550Z,1983/10/07 06:39:38-04,0,0
usp0001yux,43.952,-74.258,8000,NEIC,mblg,2.9,New York,1983-10-07T10:59:03.850Z,1983/10/07 06:59:03-04,0,0
usp0001yxk,43.952,-74.258,7900,NEIC,mblg,2.8,New York,1983-10-12T02:17:06.310Z,1983/10/11 22:17:06-04,0,0
usp00020en,39.832,-75.66,5000,NEIC,mblg,2,Pennsylvania,1983-12-12T05:15:09.500Z,1983/12/12 00:15:09-05,0,0
usp00020pq,45.22,-73.98,11000,NEIC,mblg,3.1,"southern Quebec, Canada",1983-12-21T15:04:44.000Z,1983/12/21 10:04:44-05,0,0
usp00021d2,39.795,-75.524,5000,NEIC,md,2.4,"Wilmington urban area, Delaware",1984-01-19T23:03:34.060Z,1984/01/19 18:03:34-05,0,0
usp00023nz,39.923,-76.316,5000,NEIC,mblg,3,Pennsylvania,1984-04-19T04:54:58.380Z,1984/04/18 23:54:58-05,0,0
usp00023tg,39.921,-76.355,5000,NEIC,mb,4.2,Pennsylvania,1984-04-23T01:36:00.170Z,1984/04/22 20:36:00-05,0,0
usp00026jj,44.91,-73.48,12000,NEIC,mblg,3.2,New York,1984-08-20T10:58:16.680Z,1984/08/20 06:58:16-04,0,0
usp00028dt,43.592,-73.937,1000,NEIC,md,3.4,New York,1984-10-23T06:26:21.530Z,1984/10/23 02:26:21-04,0,0
4638535,38.1025,-80.4351,11800,ANF,ML,2.2,WEST VIRGINIA,2014-01-28T20:55:44,2014/01/28 15:55:44-05,1,1
4813090,38.0889,-81.3656,11400,ANF,ML,1.8,WEST VIRGINIA,2014-04-25T19:42:10,2014/04/25 15:42:10-04,1,1
4813114,43.7601,-74.1234,11900,ANF,ML,2.2,NEW YORK,2014-04-30T19:19:11,2014/04/30 15:19:11-04,1,1
5006090,43.7505,-74.113,15800,ANF,ML,1.9,NEW YORK,2014-08-04T18:41:34,2014/08/04 14:41:34-04,1,1
5006100,39.7583,-79.7784,2200,ANF,ML,2,WEST VIRGINIA,2014-08-06T16:00:35,2014/08/06 12:00:35-04,1,1
5007456,37.7467,-82.031,8500,ANF,ML,2.4,WEST VIRGINIA,2014-10-02T20:50:51,2014/10/02 16:50:51-04,1,1
4638527,37.7632,-82.1792,3300,ANF,ML,2.4,WEST VIRGINIA,2014-01-27T21:03:51,2014/01/27 16:03:51-05,1,1
4638452,38.0608,-81.6582,8800,ANF,ML,2.7,WEST VIRGINIA,2014-01-21T19:17:40,2014/01/21 14:17:40-05,1,1
4766677,38.011,-80.5202,4200,ANF,ML,2.4,WEST VIRGINIA,2014-03-05T21:42:09,2014/03/05 16:42:09-05,1,1
4766764,40.2143,-80.984,12900,ANF,ML,2.4,PENNSYLVANIA,2014-03-11T20:46:52,2014/03/11 16:46:52-04,1,1
4766773,42.5064,-73.8551,18200,ANF,ML,2.3,NEW YORK,2014-03-12T17:06:49,2014/03/12 13:06:49-04,1,1
4766832,38.0373,-81.4486,13700,ANF,ML,2.4,WEST VIRGINIA,2014-03-17T14:12:17,2014/03/17 10:12:17-04,1,1
4487908,43.7536,-74.1217,8600,ANF,ML,2.3,NEW YORK,2013-11-04T20:15:43,2013/11/04 15:15:43-05,1,1
4812969,37.8242,-82.1916,7500,ANF,ML,2.4,WEST VIRGINIA,2014-04-08T20:46:30,2014/04/08 16:46:30-04,1,1
4767891,39.7366,-79.8154,9300,ANF,ML,1.6,WEST VIRGINIA,2014-02-28T17:23:09,2014/02/28 12:23:09-05,1,1
4808552,37.9926,-81.469,13200,ANF,ML,2.4,WEST VIRGINIA,2014-05-20T20:06:45,2014/05/20 16:06:45-04,1,1
4815544,42.9979,-76.0434,16300,ANF,ML,2,NEW YORK,2014-06-03T16:41:46,2014/06/03 12:41:46-04,1,1
4815560,42.9909,-76.3421,7600,ANF,ML,2.3,NEW YORK,2014-06-05T15:33:01,2014/06/05 11:33:01-04,1,1
4815564,39.7515,-76.1512,6300,ANF,ML,1.4,CHESAPEAKE BAY REGION,2014-06-05T20:30:50,2014/06/05 16:30:50-04,1,1
4815609,41.4706,-77.3571,13400,ANF,ML,2.5,PENNSYLVANIA,2014-06-10T17:52:16,2014/06/10 13:52:16-04,1,1
4820576,39.4781,-76.6706,3900,ANF,ML,1.8,CHESAPEAKE BAY REGION,2014-07-07T18:58:10,2014/07/07 14:58:10-04,1,1
4820577,38.0502,-81.6719,7600,ANF,ML,2.4,WEST VIRGINIA,2014-07-07T19:09:31,2014/07/07 15:09:31-04,1,1
4213919,38.0069,-80.5389,200,ANF,ML,3,WEST VIRGINIA,2012-08-21T20:35:09,2012/08/21 16:35:09-04,0,1
4309549,37.7632,-82.1985,1400,ANF,ML,2.5,WEST VIRGINIA,2012-11-15T20:17:36,2012/11/15 15:17:36-05,1,1
usp0002kxt,40.98,-73.83,6000,NEIC,mb,3.6,New York,1985-10-19T10:07:40.300Z,1985/10/19 06:07:40-04,0,0
usp0002kzz,40.99,-73.84,5000,NEIC,ml,2.8,New York,1985-10-21T10:37:15.000Z,1985/10/21 06:37:15-04,0,0
usp0002m9v,42.988,-74.213,5000,NEIC,mblg,2.7,New York,1985-10-30T03:42:48.690Z,1985/10/29 22:42:48-05,0,0
usp0002mcq,45.29,-73.45,5000,NEIC,mblg,3.3,"southern Quebec, Canada",1985-11-01T23:33:39.000Z,1985/11/01 18:33:39-05,0,0
usp0002psa,40.989,-73.833,5200,NEIC,ml,1.8,New York,1986-01-05T03:35:56.400Z,1986/01/04 22:35:56-05,0,0
usp0002saf,37.245,-80.494,11800,NEIC,md,2.9,West Virginia,1986-03-26T16:36:23.900Z,1986/03/26 11:36:23-05,0,0
usp0002t3q,40.98,-73.834,6100,NEIC,md,2.7,New York,1986-04-22T07:28:23.760Z,1986/04/22 02:28:23-05,0,0
usp0002ter,39.925,-76.293,5000,NEIC,md,2.5,Pennsylvania,1986-05-02T13:53:52.620Z,1986/05/02 09:53:52-04,0,0
usp000bvkj,41.361,-74.37,7000,NEIC,md,2.3,New York,2003-04-20T12:24:43.790Z,2003/04/20 08:24:43-04,0,0
usp0002x3n,45.131,-74.246,24000,NEIC,md,3.4,"Ontario-Quebec border region, Canada",1986-08-13T04:55:18.400Z,1986/08/13 00:55:18-04,0,0
usp0002x3p,45.129,-74.233,17500,NEIC,md,2.4,"Ontario-Quebec border region, Canada",1986-08-13T05:06:30.950Z,1986/08/13 01:06:30-04,0,0
usp0002x3v,45.127,-74.244,23000,NEIC,md,2.3,"Ontario-Quebec border region, Canada",1986-08-13T10:29:24.700Z,1986/08/13 06:29:24-04,0,0
usp00030be,40.956,-74.82,7400,NEIC,md,2.8,New Jersey,1986-11-23T21:29:38.830Z,1986/11/23 16:29:38-05,0,0
4820592,38.0716,-81.6811,14500,ANF,ML,2.5,WEST VIRGINIA,2014-07-08T19:39:05,2014/07/08 15:39:05-04,1,1
4815705,37.7374,-81.9582,8400,ANF,ML,2.3,WEST VIRGINIA,2014-06-20T16:57:08,2014/06/20 12:57:08-04,1,1
4372494,37.5709,-82.0522,1000,ANF,ML,2.1,WEST VIRGINIA,2013-07-09T12:13:08,2013/07/09 08:13:08-04,1,1
4815774,39.4705,-76.6481,5800,ANF,ML,1.6,CHESAPEAKE BAY REGION,2014-06-27T17:30:34,2014/06/27 13:30:34-04,1,1
4310297,37.7524,-82.0065,2300,ANF,ML,2.3,WEST VIRGINIA,2013-02-01T21:47:24,2013/02/01 16:47:24-05,1,1
4310324,37.8277,-81.8089,7300,ANF,ML,2.7,WEST VIRGINIA,2013-02-04T21:02:19,2013/02/04 16:02:19-05,1,1
4310350,37.8227,-81.9028,7700,ANF,ML,2.4,WEST VIRGINIA,2013-02-06T16:32:15,2013/02/06 11:32:15-05,1,1
4310357,38.048,-81.7097,8000,ANF,ML,2.5,WEST VIRGINIA,2013-02-06T21:00:17,2013/02/06 16:00:17-05,1,1
4310358,37.5608,-82.0623,4600,ANF,ML,2.2,WEST VIRGINIA,2013-02-06T21:04:56,2013/02/06 16:04:56-05,1,1
usp00038r8,44.375,-74.517,10000,NEIC,mblg,3.8,New York,1987-09-26T17:44:06.970Z,1987/09/26 13:44:06-04,0,0
usp0003jta,44.995,-74.955,10000,NEIC,mblg,3.5,New York,1988-08-09T13:57:26.980Z,1988/08/09 09:57:26-04,0,0
usp000447m,39.425,-76.881,5000,NEIC,md,2.6,Chesapeake Bay region,1990-01-13T20:47:55.330Z,1990/01/13 15:47:55-05,0,0
usp0004j8f,41.953,-80.122,5000,NEIC,mblg,2.5,Pennsylvania,1990-12-17T07:22:48.500Z,1990/12/17 02:22:48-05,0,0
usp0004q85,41.151,-73.653,9400,NEIC,md,2.7,New York,1991-04-12T11:12:11.620Z,1991/04/12 07:12:11-04,0,0
usp0004qn8,37.941,-80.207,14700,NEIC,mblg,3.5,West Virginia,1991-04-22T01:01:20.270Z,1991/04/21 21:01:20-04,0,0
usp0004t2k,42.63,-74.678,5000,NEIC,mb,4,New York,1991-06-17T08:53:16.740Z,1991/06/17 04:53:16-04,0,0
usp0004thc,38.276,-81.668,5000,NEIC,mblg,3.2,West Virginia,1991-06-28T18:34:51.920Z,1991/06/28 14:34:51-04,0,0
usp0004tt6,45.232,-73.896,18000,NEIC,mblg,3.8,"southern Quebec, Canada",1991-07-05T01:47:36.700Z,1991/07/04 21:47:36-04,0,0
usp0004x5n,39.564,-76.979,5000,NEIC,mblg,2.4,Chesapeake Bay region,1991-09-28T11:27:34.870Z,1991/09/28 07:27:34-04,0,0
usp0004x6w,39.848,-75.031,5000,NEIC,md,2.2,"Greater Philadelphia area, New Jersey",1991-09-29T12:21:35.000Z,1991/09/29 08:21:35-04,0,0
usp0004yhu,41.07,-73.578,10000,NEIC,mblg,3,New York,1991-10-28T20:58:26.100Z,1991/10/28 15:58:26-05,0,0
usp00051k3,40.363,-74.341,7900,NEIC,md,3.1,New Jersey,1992-01-09T08:50:45.220Z,1992/01/09 03:50:45-05,0,0
usp00051u7,41.239,-74.16,7000,NEIC,md,2.5,New York,1992-01-15T17:16:27.800Z,1992/01/15 12:16:27-05,0,0
usp0005nqk,39.876,-74.942,5000,NEIC,mblg,2.5,"Greater Philadelphia area, New Jersey",1993-02-26T21:13:33.810Z,1993/02/26 16:13:33-05,0,0
usp0005sk4,40.35,-76.02,5000,NEIC,mblg,1.6,Pennsylvania,1993-05-11T02:42:32.500Z,1993/05/10 22:42:32-04,0,0
usp0005sk5,40.35,-76.02,5000,NEIC,mblg,2.2,Pennsylvania,1993-05-11T02:43:57.400Z,1993/05/10 22:43:57-04,0,0
usp0005t0y,40.35,-76.02,5000,NEIC,mblg,2.1,Pennsylvania,1993-05-18T09:45:24.390Z,1993/05/18 05:45:24-04,0,0
4310412,37.7491,-82.0175,4200,ANF,ML,2.6,WEST VIRGINIA,2013-02-11T16:52:51,2013/02/11 11:52:51-05,1,1
4225334,37.7156,-82.0717,5800,ANF,ML,2.7,WEST VIRGINIA,2013-03-05T18:11:28,2013/03/05 13:11:28-05,1,1
4225357,38.3667,-81.0065,13600,ANF,ML,2.8,WEST VIRGINIA,2013-03-06T21:40:09,2013/03/06 16:40:09-05,1,1
4225366,37.7301,-82.0031,3800,ANF,ML,2.7,WEST VIRGINIA,2013-03-07T17:40:53,2013/03/07 12:40:53-05,1,1
4225373,37.8534,-81.549,8300,ANF,ML,2.2,WEST VIRGINIA,2013-03-07T20:57:11,2013/03/07 15:57:11-05,1,1
4369063,37.5723,-82.399,7400,ANF,ML,2.4,WEST VIRGINIA,2013-05-01T16:06:04,2013/05/01 12:06:04-04,1,1
4369210,37.7298,-81.8319,6100,ANF,ML,2.4,WEST VIRGINIA,2013-05-09T20:41:16,2013/05/09 16:41:16-04,1,1
4369212,38.0366,-81.4833,10300,ANF,ML,2.6,WEST VIRGINIA,2013-05-09T21:18:22,2013/05/09 17:18:22-04,1,1
5005259,38.0576,-81.5197,5900,ANF,ML,1.9,WEST VIRGINIA,2014-09-06T18:01:30,2014/09/06 14:01:30-04,1,1
5005253,43.9393,-73.3569,7200,ANF,ML,1.9,NEW YORK,2014-09-06T16:41:38,2014/09/06 12:41:38-04,1,1
4369066,38.0432,-81.6935,7900,ANF,ML,2.7,WEST VIRGINIA,2013-05-01T19:11:50,2013/05/01 15:11:50-04,1,1
4369179,38.2429,-81.5831,13700,ANF,ML,2.6,WEST VIRGINIA,2013-05-08T16:21:27,2013/05/08 12:21:27-04,1,1
4369180,38.1547,-81.8065,4700,ANF,ML,2.5,WEST VIRGINIA,2013-05-08T16:54:10,2013/05/08 12:54:10-04,1,1
4369205,37.8665,-81.5346,11500,ANF,ML,2.7,WEST VIRGINIA,2013-05-09T19:27:13,2013/05/09 15:27:13-04,1,1
4369275,37.9669,-81.4172,5400,ANF,ML,2.4,WEST VIRGINIA,2013-05-13T20:04:52,2013/05/13 16:04:52-04,1,1
4369482,37.8483,-81.5198,11900,ANF,ML,2.6,WEST VIRGINIA,2013-05-23T20:30:58,2013/05/23 16:30:58-04,1,1
4369566,37.894,-81.3065,7800,ANF,ML,2.3,WEST VIRGINIA,2013-05-28T11:00:51,2013/05/28 07:00:51-04,1,1
4369578,38.2572,-81.6162,3100,ANF,ML,2.7,WEST VIRGINIA,2013-05-28T21:30:37,2013/05/28 17:30:37-04,1,1
4369846,37.6079,-82.3821,5500,ANF,ML,1.9,WEST VIRGINIA,2013-06-11T15:04:31,2013/06/11 11:04:31-04,1,1
4371872,38.0703,-81.4616,4200,ANF,ML,2.4,WEST VIRGINIA,2013-08-07T16:27:33,2013/08/07 12:27:33-04,1,1
4371922,37.8965,-81.5819,3500,ANF,ML,2,WEST VIRGINIA,2013-08-09T21:01:58,2013/08/09 17:01:58-04,1,1
usp0005xq1,45.26,-74.12,8000,NEIC,mblg,3.9,"Ontario-Quebec border region, Canada",1993-07-30T22:30:54.000Z,1993/07/30 18:30:54-04,0,0
usp00063sg,45.182,-73.495,17100,NEIC,mb,3.8,"southern Quebec, Canada",1993-11-16T09:31:44.200Z,1993/11/16 04:31:44-05,0,0
usp00066h5,40.327,-76.007,5000,NEIC,mb,4.2,Pennsylvania,1994-01-16T00:42:43.200Z,1994/01/15 19:42:43-05,0,0
usp0006r0z,40.3,-76,5000,NEIC,mblg,2.5,Pennsylvania,1995-01-08T05:08:02.900Z,1995/01/08 00:08:02-05,0,0
usp0006rqp,37.05,-80.789,9300,NEIC,mblg,2.9,West Virginia,1995-01-22T08:24:48.700Z,1995/01/22 03:24:48-05,0,0
usp0006tqg,44.233,-74.426,4200,NEIC,md,3,New York,1995-03-02T05:33:51.420Z,1995/03/02 00:33:51-05,0,0
usp0006y0t,42.995,-78.831,5000,NEIC,mblg,3,New York,1995-05-25T14:22:32.690Z,1995/05/25 10:22:32-04,0,0
4371953,38.0444,-81.3484,8500,ANF,ML,2.8,WEST VIRGINIA,2013-08-12T20:03:45,2013/08/12 16:03:45-04,1,1
4372160,40.3025,-80.9527,26000,ANF,ML,2.2,PENNSYLVANIA,2013-08-23T18:17:33,2013/08/23 14:17:33-04,1,1
4372221,41.4832,-77.3316,14900,ANF,ML,2.7,PENNSYLVANIA,2013-08-27T19:10:25,2013/08/27 15:10:25-04,1,1
4372233,43.5902,-75.3455,14100,ANF,ML,1.9,NEW YORK,2013-08-28T15:55:38,2013/08/28 11:55:38-04,1,1
4372252,37.7571,-81.9358,13400,ANF,ML,2.4,WEST VIRGINIA,2013-08-29T19:08:28,2013/08/29 15:08:28-04,1,1
4374022,37.7917,-82.1717,5100,ANF,ML,2.2,WEST VIRGINIA,2013-09-04T17:10:44,2013/09/04 13:10:44-04,1,1
4374242,37.9766,-81.347,9900,ANF,ML,2.1,WEST VIRGINIA,2013-09-17T20:12:43,2013/09/17 16:12:43-04,1,1
4488366,37.599,-82.4297,4600,ANF,ML,2.1,WEST VIRGINIA,2013-10-02T16:19:45,2013/10/02 12:19:45-04,1,1
5111649,38.0978,-81.4197,600,ANF,ML,2.5,WEST VIRGINIA,2015-01-08T20:27:54,2015/01/08 15:27:54-05,1,1
4488474,40.7184,-76.1652,7700,ANF,ML,2.1,PENNSYLVANIA,2013-10-10T13:33:25,2013/10/10 09:33:25-04,1,1
4488638,42.5218,-73.8559,10600,ANF,ML,2.3,NEW YORK,2013-10-21T18:52:46,2013/10/21 14:52:46-04,1,1
4488684,37.9091,-81.3354,14400,ANF,ML,2.5,WEST VIRGINIA,2013-10-25T19:16:33,2013/10/25 15:16:33-04,1,1
4488713,39.7006,-79.956,11400,ANF,ML,2,WEST VIRGINIA,2013-10-28T16:38:43,2013/10/28 12:38:43-04,1,1
4488735,42.5206,-73.8558,6300,ANF,ML,2.4,NEW YORK,2013-10-29T21:20:19,2013/10/29 17:20:19-04,1,1
5110228,38.126,-82.0104,2300,ANF,ML,2,WEST VIRGINIA,2014-11-01T20:13:24,2014/11/01 16:13:24-04,0,1
4488740,43.4856,-73.4366,14900,ANF,ML,1.5,NEW YORK,2013-10-30T19:13:12,2013/10/30 15:13:12-04,1,1
4488149,37.916,-81.2993,8400,ANF,ML,2.5,WEST VIRGINIA,2013-11-21T20:02:08,2013/11/21 15:02:08-05,1,1
4488153,38.0188,-80.531,3400,ANF,ML,2.5,WEST VIRGINIA,2013-11-21T21:37:37,2013/11/21 16:37:37-05,1,1
4599376,43.0856,-73.8709,7500,ANF,ML,1.8,NEW YORK,2013-12-03T18:30:02,2013/12/03 13:30:02-05,1,1
4599403,40.624,-76.4099,5100,ANF,ML,2.4,PENNSYLVANIA,2013-12-05T13:20:31,2013/12/05 08:20:31-05,1,1
4599454,40.7928,-76.3088,7900,ANF,ML,2,PENNSYLVANIA,2013-12-10T15:13:40,2013/12/10 10:13:40-05,1,1
4599473,39.2426,-78.0882,14000,ANF,ML,1.7,VIRGINIA,2013-12-12T18:58:18,2013/12/12 13:58:18-05,1,1
4599508,38.0563,-81.6925,7200,ANF,ML,2.6,WEST VIRGINIA,2013-12-16T16:42:40,2013/12/16 11:42:40-05,1,1
4372622,37.5755,-82.399,8200,ANF,ML,2.1,WEST VIRGINIA,2013-07-18T22:15:07,2013/07/18 18:15:07-04,1,1
4372000,40.796,-76.6532,4100,ANF,ML,2,PENNSYLVANIA,2013-08-15T16:51:20,2013/08/15 12:51:20-04,1,1
4599520,38.4815,-80.5765,16500,ANF,ML,2.4,WEST VIRGINIA,2013-12-17T21:08:49,2013/12/17 16:08:49-05,1,1
5114944,41.1513,-80.0135,3300,ANF,ML,2.4,OHIO,2015-03-09T15:57:37,2015/03/09 11:57:37-04,1,1
usp00073rq,45.08,-74.21,18000,NEIC,mblg,3.1,"Ontario-Quebec border region, Canada",1995-09-21T23:03:27.000Z,1995/09/21 19:03:27-04,0,0
usp0007mf4,44.453,-74.03,5000,NEIC,mblg,2.8,New York,1996-07-23T01:19:59.970Z,1996/07/22 21:19:59-04,0,0
usp0007rjb,39.742,-76.054,5400,NEIC,md,2.2,Pennsylvania,1996-10-17T11:43:27.980Z,1996/10/17 07:43:27-04,0,0
usp000a31y,42.762,-74.068,8000,NEIC,md,2.4,New York,2000-11-06T12:16:36.700Z,2000/11/06 07:16:36-05,0,0
usp000a7vu,40.777,-73.954,7000,NEIC,md,2.4,New York,2001-01-17T12:34:22.600Z,2001/01/17 07:34:22-05,0,0
usp000a811,41.877,-80.774,5000,NEIC,mblg,2.6,Ohio,2001-01-20T02:05:07.540Z,2001/01/19 21:05:07-05,0,0
4638466,37.7355,-81.9786,11000,ANF,ML,2.3,WEST VIRGINIA,2014-01-22T12:59:03,2014/01/22 07:59:03-05,1,1
4638476,38.197,-81.8019,13100,ANF,ML,2.2,WEST VIRGINIA,2014-01-23T13:48:42,2014/01/23 08:48:42-05,1,1
4638478,39.8392,-79.9218,14900,ANF,ML,2.4,WEST VIRGINIA,2014-01-23T16:57:13,2014/01/23 11:57:13-05,1,1
4638552,38.0704,-81.3388,3000,ANF,ML,2.6,WEST VIRGINIA,2014-01-29T21:33:05,2014/01/29 16:33:05-05,1,1
4638564,37.9063,-81.3141,13100,ANF,ML,2.3,WEST VIRGINIA,2014-01-30T20:01:31,2014/01/30 15:01:31-05,1,1
4767839,40.8293,-78.2637,4600,ANF,ML,2.1,PENNSYLVANIA,2014-02-21T17:54:33,2014/02/21 12:54:33-05,1,1
4767842,38.0148,-80.5402,14900,ANF,ML,2.4,WEST VIRGINIA,2014-02-21T21:37:24,2014/02/21 16:37:24-05,1,1
4766689,38.3354,-81.059,3400,ANF,ML,2.5,WEST VIRGINIA,2014-03-06T21:51:14,2014/03/06 16:51:14-05,1,1
4766690,37.7586,-82.0698,2100,ANF,ML,2.5,WEST VIRGINIA,2014-03-06T22:13:24,2014/03/06 17:13:24-05,1,1
4766765,38.0184,-81.7281,4400,ANF,ML,1.9,WEST VIRGINIA,2014-03-11T20:49:45,2014/03/11 16:49:45-04,1,1
4766796,37.8012,-82.1511,3400,ANF,ML,2.4,WEST VIRGINIA,2014-03-13T20:24:56,2014/03/13 16:24:56-04,1,1
4766860,39.9568,-79.3822,4400,ANF,ML,2.5,WEST VIRGINIA,2014-03-18T21:21:10,2014/03/18 17:21:10-04,1,1
4766873,37.6922,-82.0694,5400,ANF,ML,2.4,WEST VIRGINIA,2014-03-19T20:52:31,2014/03/19 16:52:31-04,1,1
4767042,40.187,-80.9705,13700,ANF,ML,2.5,PENNSYLVANIA,2014-03-31T19:05:10,2014/03/31 15:05:10-04,1,1
4812917,40.801,-78.4394,11900,ANF,ML,2.1,PENNSYLVANIA,2014-04-02T14:16:48,2014/04/02 10:16:48-04,1,1
4812961,38.0545,-81.6817,13300,ANF,ML,2.2,WEST VIRGINIA,2014-04-07T18:11:04,2014/04/07 14:11:04-04,1,1
4371986,37.8213,-82.1408,1600,ANF,ML,2.4,WEST VIRGINIA,2013-08-14T20:37:43,2013/08/14 16:37:43-04,1,1
5114989,40.3473,-74.9068,300,ANF,ML,2.1,NEW JERSEY,2015-03-18T16:00:05,2015/03/18 12:00:05-04,1,1
4808438,40.7316,-76.3021,8200,ANF,ML,1.6,PENNSYLVANIA,2014-05-08T16:07:52,2014/05/08 12:07:52-04,1,1
4808444,37.8916,-81.7118,2200,ANF,ML,2.2,WEST VIRGINIA,2014-05-08T20:19:34,2014/05/08 16:19:34-04,1,1
4808455,43.5906,-75.3403,14600,ANF,ML,1.8,NEW YORK,2014-05-09T15:54:50,2014/05/09 11:54:50-04,1,1
4808469,40.8493,-75.8065,2900,ANF,ML,1.8,PENNSYLVANIA,2014-05-12T15:20:48,2014/05/12 11:20:48-04,1,1
4808488,39.8485,-79.911,10100,ANF,ML,2.3,WEST VIRGINIA,2014-05-13T18:03:33,2014/05/13 14:03:33-04,1,1
4374158,37.8933,-81.5944,5200,ANF,ML,2.5,WEST VIRGINIA,2013-09-11T21:57:44,2013/09/11 17:57:44-04,1,1
4808495,42.9895,-75.1998,14600,ANF,ML,2.4,NEW YORK,2014-05-14T16:41:21,2014/05/14 12:41:21-04,1,1
4808556,42.5191,-73.8447,3500,ANF,ML,2.1,NEW YORK,2014-05-20T20:49:23,2014/05/20 16:49:23-04,1,1
4808610,40.7108,-76.3114,7400,ANF,ML,2,PENNSYLVANIA,2014-05-27T17:42:37,2014/05/27 13:42:37-04,1,1
4808623,38.0519,-81.4662,6300,ANF,ML,2.2,WEST VIRGINIA,2014-05-28T20:26:35,2014/05/28 16:26:35-04,1,1
usp000a8dr,41.942,-80.802,5000,NEIC,mb,3.9,"Lake Erie, Ohio",2001-01-26T03:03:20.060Z,2001/01/25 22:03:20-05,0,0
usp000ac4n,37.31,-80.812,10000,NEIC,md,2.5,West Virginia,2001-03-28T11:19:24.600Z,2001/03/28 06:19:24-05,0,0
usp000ag00,41.905,-80.767,5000,NEIC,mblg,3.4,Ohio,2001-06-03T22:36:46.460Z,2001/06/03 18:36:46-04,0,0
usp000b2u9,44.504,-73.703,5000,NEIC,ml,2.6,New York,2002-04-20T11:45:28.700Z,2002/04/20 07:45:28-04,0,0
usp000b4x4,44.504,-73.675,10000,NEIC,ml,3.1,New York,2002-05-24T23:46:00.400Z,2002/05/24 19:46:00-04,0,0
usp000b6wq,44.499,-73.703,9000,NEIC,md,3,New York,2002-06-25T13:40:28.100Z,2002/06/25 09:40:28-04,0,0
usp000bmdm,44.56,-73.79,14700,NEIC,mblg,3.3,New York,2002-12-25T18:25:19.000Z,2002/12/25 13:25:19-05,0,0
usp000buqg,44.615,-74.34,10000,NEIC,mblg,3.7,New York,2003-04-08T15:06:14.400Z,2003/04/08 11:06:14-04,0,0
usp000c2ph,41.86,-80.76,2500,NEIC,mblg,2.5,Ohio,2003-07-17T00:44:10.000Z,2003/07/16 20:44:10-04,0,0
usp000c5zy,40.606,-75.106,3000,NEIC,mblg,3.8,New Jersey,2003-08-26T18:24:18.400Z,2003/08/26 14:24:18-04,0,0
usp000c62z,44.882,-73.73,10000,NEIC,md,2.2,New York,2003-08-27T19:55:39.000Z,2003/08/27 15:55:39-04,0,0
usp000cq6p,44.896,-74.912,8000,NEIC,mblg,2.8,New York,2004-03-17T22:01:58.200Z,2004/03/17 17:01:58-05,0,0
usp000cqme,39.866,-75.063,2400,NEIC,mblg,2.2,"Greater Philadelphia area, New Jersey",2004-03-22T15:21:39.000Z,2004/03/22 10:21:39-05,0,0
usp000d3gd,44.899,-74.893,3600,NEIC,ml,2.9,New York,2004-09-04T02:05:32.040Z,2004/09/03 22:05:32-04,0,0
usp000d6ca,41.392,-74,10000,NEIC,md,2.7,New York,2004-10-14T09:36:02.400Z,2004/10/14 05:36:02-04,0,0
usp000dhd7,45.06,-74.2,18000,NEIC,mblg,3.5,"Ontario-Quebec border region, Canada",2005-03-03T02:22:01.000Z,2005/03/02 21:22:01-05,0,0
4815540,42.5164,-73.8544,11500,ANF,ML,1.9,NEW YORK,2014-06-02T19:24:22,2014/06/02 15:24:22-04,1,1
4820586,43.0032,-76.3528,13400,ANF,ML,2.1,NEW YORK,2014-07-08T15:47:16,2014/07/08 11:47:16-04,1,1
4820608,38.1115,-80.4664,21000,ANF,ML,2.4,WEST VIRGINIA,2014-07-09T20:00:22,2014/07/09 16:00:22-04,1,1
4820626,38.0233,-80.5346,6500,ANF,ML,2.7,WEST VIRGINIA,2014-07-10T20:25:28,2014/07/10 16:25:28-04,1,1
4820642,38.0989,-81.6861,4500,ANF,ML,2.1,WEST VIRGINIA,2014-07-11T17:23:10,2014/07/11 13:23:10-04,1,1
4820693,38.0573,-81.4704,2100,ANF,ML,2.3,WEST VIRGINIA,2014-07-16T21:40:14,2014/07/16 17:40:14-04,1,1
4820823,42.9914,-75.1891,14500,ANF,ML,2.4,NEW YORK,2014-07-29T17:30:23,2014/07/29 13:30:23-04,1,1
4820834,44.2954,-73.5922,16100,ANF,ML,2,NEW YORK,2014-07-30T16:55:26,2014/07/30 12:55:26-04,1,1
